number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,exchange rate,LAT,LNG,timestamp,transaction year,transaction month,transaction day,filled decoration year,total
4,2.75,2414,7693,2.0,0,0,3,2414,0,2006,6.502015375,47.308286,-122.216812,1402444800,2014,6,11,2006,292000.00001978
5,3.5,2100,5107,2.0,0,0,3,1410,690,1999,6.982659124,47.499387,-122.243852,1402444800,2014,6,11,1999,295000.00002958905
3,2.5,2250,7294,2.0,0,0,3,2250,0,1994,7.008849232,47.287074,-122.113839,1402444800,2014,6,11,1994,308900.0000039752
3,1.0,1160,8813,1.0,0,0,3,1160,0,1952,6.733115425,47.716513,-122.295829,1402444800,2014,6,11,2008,317000.00001206197
3,1.75,1790,27427,1.0,0,0,3,1130,660,1978,7.501726933,47.584223,-121.791951,1402444800,2014,6,11,1978,324999.999849035
3,2.5,2210,7557,2.0,0,0,3,2210,0,1989,6.486334947,47.311491,-122.36281,1402444800,2014,6,11,1989,330000.00007004937
2,1.0,720,6686,1.0,0,0,3,720,0,1942,7.959844731,47.687761,-122.38487,1402444800,2014,6,11,1999,333000.00001113804
4,2.25,2030,13500,1.0,0,0,3,1230,800,1963,7.387330888,47.499429,-122.110157,1402444800,2014,6,11,2008,334999.9999328464
3,2.5,1430,1002,3.0,0,0,3,1430,0,2002,6.061633577,47.678255,-122.338152,1402444800,2014,6,11,2002,348999.999947416
3,3.25,1460,1592,2.0,0,0,3,1130,330,2006,6.898879389,47.555647,-122.37959,1402444800,2014,6,11,2006,349999.99996846804
3,1.75,1170,8182,1.0,0,0,3,1170,0,1962,7.427967706,47.754413,-122.300477,1402444800,2014,6,11,2003,352499.999933472
3,1.0,940,10368,1.0,0,0,3,940,0,1965,6.580262621,47.68099,-122.120531,1402444800,2014,6,11,1993,354000.00000588736
3,1.0,890,7200,1.0,0,0,3,890,0,1951,7.01001249,47.716513,-122.295829,1402444800,2014,6,11,1994,371000.00001548085
3,2.0,1370,8336,1.0,0,0,5,1370,0,1964,7.555403511,47.740485,-122.342826,1402444800,2014,6,11,1964,371500.0000390251
3,1.5,1460,11407,1.0,0,0,3,1460,0,1954,6.25686647,47.754413,-122.300477,1402444800,2014,6,11,2005,381000.0000185448
3,2.0,1640,7201,1.0,0,0,3,1640,0,1948,7.803120091,47.716513,-122.295829,1402444800,2014,6,11,1994,405000.0000485093
4,2.5,2550,4500,2.0,0,0,3,2550,0,2009,6.751170056,47.499429,-122.110157,1402444800,2014,6,11,2009,415000.000055204
4,1.0,1860,4736,1.5,0,0,1,1860,0,1901,6.798212687,47.63281,-122.288511,1402444800,2014,6,11,1901,426999.99999921024
4,2.5,2300,19250,1.0,0,0,4,2300,0,1955,7.351299568,47.388327,-121.606221,1402444800,2014,6,11,2009,450000.0000199574
4,2.5,3170,10688,2.0,0,2,3,3170,0,2001,6.960661043,47.310617,-122.263291,1402444800,2014,6,11,2001,455000.0000098314
3,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,7.844051194,47.555647,-122.37959,1402444800,2014,6,11,1929,459999.999988672
4,2.5,2180,7203,2.0,0,0,4,2180,0,1989,6.30527594,47.499429,-122.110157,1402444800,2014,6,11,1989,463999.9999514311
4,2.5,2090,9702,1.0,0,0,5,1320,770,1965,7.64696391,47.740485,-122.342826,1402444800,2014,6,11,1965,465000.0000744635
4,1.75,1470,5350,1.0,0,0,3,980,490,1955,7.08232669,47.716513,-122.295829,1402444800,2014,6,11,2005,464999.9999957848
3,2.25,1630,2520,2.0,0,0,3,1630,0,2005,7.6054598,47.557085,-122.007748,1402444800,2014,6,11,2005,474999.9999403804
6,5.0,3440,4500,2.0,0,0,3,3280,160,2007,7.467768215,47.47202,-122.2219,1402444800,2014,6,11,2007,495000.0001496239
3,1.75,1720,5899,1.0,0,1,3,1220,500,1986,6.851766414,47.536464,-122.394409,1402444800,2014,6,11,1986,513999.9999221485
3,2.5,3370,19585,2.0,0,0,3,3200,170,1951,6.100760296,47.740485,-122.342826,1402444800,2014,6,11,1994,515000.00005389954
4,3.5,2550,8698,2.0,0,0,3,2550,0,2007,6.040576309,47.584223,-121.791951,1402444800,2014,6,11,2007,516000.000062423
3,1.75,1730,8400,1.0,0,0,4,1400,330,1980,7.850321373,47.68099,-122.120531,1402444800,2014,6,11,1980,521999.99995857023
2,1.75,1640,4080,1.0,0,0,3,840,800,1921,7.308370364,47.659861,-122.284977,1402444800,2014,6,11,2000,526999.9999845759
3,1.75,1550,3680,1.0,0,0,3,1050,500,1927,6.503416601,47.687761,-122.38487,1402444800,2014,6,11,2011,530000.0000115162
5,2.25,2520,49222,2.0,0,0,4,2520,0,1978,7.448720728,47.493732,-121.998724,1402444800,2014,6,11,2000,534999.9998722556
3,2.5,2180,15693,1.0,0,0,4,1850,330,1979,7.548417249,47.586092,-122.037436,1402444800,2014,6,11,1979,544999.999977035
3,3.5,1650,2262,3.0,0,0,3,1650,0,2010,7.103097821,47.678255,-122.338152,1402444800,2014,6,11,2010,547499.9999589286
3,2.5,2600,7465,2.0,0,0,3,2600,0,1988,7.293556928,47.753344,-122.201952,1402444800,2014,6,11,2000,570999.9999726692
4,2.75,2240,27820,1.5,0,0,4,2240,0,1976,7.579846973,47.586092,-122.037436,1402444800,2014,6,11,1992,580379.0000864428
4,2.0,1680,5000,1.0,0,0,3,980,700,1950,7.102618618,47.685746,-122.281589,1402444800,2014,6,11,2005,587999.9999177782
4,2.0,2090,3610,1.5,0,0,5,1790,300,1927,6.813964274,47.685746,-122.281589,1402444800,2014,6,11,1927,619400.0000290474
4,2.75,4140,24190,2.0,0,0,3,4140,0,2002,6.958381125,47.287074,-122.113839,1402444800,2014,6,11,2002,657499.9999629672
6,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,7.780239915,47.540246,-122.268545,1402444800,2014,6,11,1902,664999.9998269627
3,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,6.695647061,47.742239,-122.376608,1402444800,2014,6,11,1985,700000.0000360113
4,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,6.635565202,47.685746,-122.281589,1402444800,2014,6,11,1988,734999.999932696
4,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,6.630473264,47.716513,-122.295829,1402444800,2014,6,11,2014,739999.9999914693
4,2.5,2810,10986,2.0,0,0,3,2810,0,1997,6.947036663,47.586092,-122.037436,1402444800,2014,6,11,1997,742000.0000486118
3,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,7.523495496,47.567779,-122.232795,1402444800,2014,6,11,1970,762399.9999583467
3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,7.788067401,47.585627,-122.29196,1402444800,2014,6,11,1916,798999.9999577848
4,3.75,2690,4000,2.0,0,3,4,2120,570,1909,6.519267671,47.638679,-122.370946,1402444800,2014,6,11,1989,799999.9998968497
4,2.5,3280,6181,2.0,0,0,3,3280,0,2001,6.229629135,47.622542,-122.04421,1402444800,2014,6,11,2001,809949.9999102954
4,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,6.951191209,47.585627,-122.29196,1402444800,2014,6,11,1948,812999.9998767568
3,2.5,2070,13241,1.5,0,0,5,1270,800,1910,7.631553493,47.63714,-122.321891,1402444800,2014,6,11,1910,850830.0000452874
4,2.5,3320,11901,2.0,0,0,5,2650,670,1977,6.453429704,47.557627,-122.151005,1402444800,2014,6,11,1977,852600.0001452633
4,2.5,3470,32109,2.0,0,0,3,3470,0,1995,6.775910642,47.752379,-122.060283,1402444800,2014,6,11,1995,874999.9999646627
5,3.0,2510,4125,1.5,0,3,5,1590,920,1925,7.732054327,47.585627,-122.29196,1402444800,2014,6,11,1925,880999.9999131854
4,2.5,3760,29224,2.0,0,0,3,3760,0,1987,7.242786074,47.68099,-122.120531,1402444800,2014,6,11,2000,1010000.0001231246
5,3.5,4210,17258,2.0,0,3,3,4210,0,1995,7.914256042,47.557627,-122.151005,1402444800,2014,6,11,1995,1365000.0000204218
5,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,7.995721201,47.742239,-122.376608,1402444800,2014,6,11,2003,2888000.000083536
2,1.0,820,10450,1.0,0,0,4,820,0,1965,7.227870416,47.446982,-122.201521,1402531200,2014,6,12,1965,172999.99999296345
4,1.75,1200,7680,1.0,0,0,3,1200,0,1968,6.426773221,47.287074,-122.113839,1402531200,2014,6,12,1997,209999.99999341567
4,1.5,1130,7840,1.0,0,0,4,1130,0,1970,6.954120837,47.311491,-122.36281,1402531200,2014,6,12,1970,209999.99999803165
2,1.0,910,9869,1.0,0,0,3,910,0,1957,6.007521695,47.442737,-122.123973,1402531200,2014,6,12,2000,223000.0000239541
2,1.0,1100,8281,1.0,0,0,4,1100,0,1947,6.171519586,47.754413,-122.300477,1402531200,2014,6,12,1988,229629.49997857248
3,1.75,1840,9697,1.0,0,0,4,1500,340,1985,6.520407035,47.367214,-122.198051,1402531200,2014,6,12,1985,235000.0000128368
4,2.5,1770,5855,2.0,0,0,3,1770,0,2003,7.40739645,47.419378,-121.958008,1402531200,2014,6,12,2003,247999.9999381982
4,2.5,2210,8465,1.0,0,0,3,1490,720,1990,6.148987671,47.287074,-122.113839,1402531200,2014,6,12,2009,294000.0000276185
3,2.5,1970,7500,2.0,0,0,3,1970,0,1988,6.538270983,47.287074,-122.113839,1402531200,2014,6,12,2000,299994.99995150656
3,3.25,1470,1235,2.0,0,0,3,1180,290,2008,6.274430119,47.534862,-122.305794,1402531200,2014,6,12,2008,300000.000056489
4,2.5,2490,8124,2.0,0,0,3,2490,0,2001,7.508729645,47.287074,-122.113839,1402531200,2014,6,12,2001,306000.0000410122
5,3.0,1880,5000,1.0,0,0,3,1100,780,1997,6.060259949,47.544034,-122.349874,1402531200,2014,6,12,1997,309999.9999766322
2,1.5,1070,1200,2.0,0,0,3,1070,0,1999,6.397180471,47.678255,-122.338152,1402531200,2014,6,12,1999,312500.0000054808
3,2.5,1880,7000,2.0,0,0,3,1880,0,1993,6.715117443,47.405479,-122.195772,1402531200,2014,6,12,1993,314999.99998021935
2,1.0,970,5665,1.0,0,0,4,970,0,1908,6.332963188,47.540246,-122.268545,1402531200,2014,6,12,1908,315000.0000067492
4,2.5,1910,9244,1.0,0,0,4,1910,0,1963,6.25604501,47.499429,-122.110157,1402531200,2014,6,12,1963,333000.0000175378
2,2.25,1170,1011,2.0,0,0,3,1170,0,2009,6.29957812,47.493732,-121.998724,1402531200,2014,6,12,2009,336749.99996724585
3,2.0,2080,11375,1.0,0,0,3,2080,0,2002,6.485232548,47.216372,-121.912906,1402531200,2014,6,12,2002,342499.99994489935
4,2.25,2300,4600,1.5,0,0,4,1340,960,1904,7.674314892,47.585627,-122.29196,1402531200,2014,6,12,1904,349999.99994620617
3,3.25,1651,1779,2.0,0,0,3,1341,310,2008,6.895365159,47.740485,-122.342826,1402531200,2014,6,12,2008,363000.0000568198
2,1.0,1220,17172,1.0,0,0,4,1220,0,1947,7.840015843,47.675982,-122.193578,1402531200,2014,6,12,1988,370000.0000841486
3,1.75,1800,6000,1.0,0,0,5,900,900,1950,7.40129157,47.754413,-122.300477,1402531200,2014,6,12,1950,381000.0000133817
3,1.75,1590,8219,1.5,0,0,5,970,620,1938,6.033717178,47.715769,-122.213748,1402531200,2014,6,12,1938,387884.6154324976
3,1.0,1180,11862,1.0,0,0,4,1180,0,1948,6.628347093,47.742239,-122.376608,1402531200,2014,6,12,1948,397990.0000023398
3,1.0,1330,15678,1.0,0,0,3,900,430,1984,6.103892531,47.622542,-122.04421,1402531200,2014,6,12,1984,404999.9999653579
4,1.75,1890,6000,1.0,0,0,4,1110,780,1947,7.837627543,47.716513,-122.295829,1402531200,2014,6,12,1988,429999.99999167887
3,3.5,1240,1666,2.0,0,0,3,1000,240,2008,7.069095054,47.536464,-122.394409,1402531200,2014,6,12,2008,435499.9999833218
5,3.5,3690,11928,2.0,0,0,3,2540,1150,2006,6.994264769,47.622542,-122.04421,1402531200,2014,6,12,2006,437499.999987082
3,1.0,1710,6556,1.5,0,0,4,1200,510,1926,7.376317027,47.740485,-122.342826,1402531200,2014,6,12,1993,440000.0000384457
3,2.75,1560,7392,1.0,0,0,5,1030,530,1972,6.50792518,47.715769,-122.213748,1402531200,2014,6,12,1972,440000.00006029
5,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,6.56462114,47.534862,-122.305794,1402531200,2014,6,12,1984,444999.99997714855
2,1.5,1630,3780,1.0,0,0,4,890,740,1940,7.810831268,47.667527,-122.377551,1402531200,2014,6,12,2001,447999.9999978158
5,2.0,1940,7642,1.5,0,0,3,1940,0,1957,6.119703337,47.742239,-122.376608,1402531200,2014,6,12,2000,465249.9999493626
3,2.5,1250,1103,3.0,0,2,3,1250,0,2005,7.226526825,47.678255,-122.338152,1402531200,2014,6,12,2005,480000.0000638681
4,2.5,2470,35073,2.0,0,0,3,2470,0,1989,6.627905978,47.287074,-122.113839,1402531200,2014,6,12,1989,485000.0000814117
4,2.25,2640,31941,1.0,0,0,4,2640,0,1986,6.961067842,47.287074,-122.113839,1402531200,2014,6,12,1986,489949.9998545153
4,2.5,2140,7245,2.0,0,0,3,2140,0,2003,7.539110865,47.740485,-122.342826,1402531200,2014,6,12,2003,494999.9999990501
3,2.0,1769,9300,1.0,0,0,4,1769,0,1955,7.157687122,47.451576,-122.352986,1402531200,2014,6,12,2009,494999.9999393259
5,2.75,2990,7420,2.0,0,0,3,2990,0,1996,6.289949894,47.499429,-122.110157,1402531200,2014,6,12,1996,498500.0000768203
3,1.75,1970,7972,1.0,0,3,5,1370,600,1976,7.175145146,47.47202,-122.2219,1402531200,2014,6,12,1976,500999.9999080285
3,1.75,1600,19200,1.0,0,0,4,1600,0,1967,7.107547546,47.715769,-122.213748,1402531200,2014,6,12,1967,509999.9999192984
3,2.5,2120,9736,2.0,0,0,3,2120,0,1988,6.640976291,47.753344,-122.201952,1402531200,2014,6,12,2000,530999.9999647911
3,1.0,1510,5000,1.5,0,0,3,1510,0,1909,7.60077994,47.659861,-122.284977,1402531200,2014,6,12,2004,544999.9999936699
4,1.75,1880,3880,1.5,0,0,4,1090,790,1944,6.232614902,47.667527,-122.377551,1402531200,2014,6,12,1944,560000.0000313874
2,1.0,1510,4032,1.5,0,0,3,1310,200,1935,7.700018518,47.651371,-122.407349,1402531200,2014,6,12,1974,574999.999956281
4,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,6.592339389,47.47202,-122.2219,1402531200,2014,6,12,1966,578000.0000228406
5,2.0,2060,6000,2.0,0,0,3,2060,0,1903,7.334285845,47.659861,-122.284977,1402531200,2014,6,12,2005,579999.9999452558
3,2.5,1910,1501,2.5,0,0,3,1530,380,2007,6.999720467,47.651371,-122.407349,1402531200,2014,6,12,2007,584999.9999829892
4,1.75,1870,5200,2.0,0,0,4,1200,670,1937,7.814324454,47.685746,-122.281589,1402531200,2014,6,12,1937,593999.9999627939
5,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,7.615625116,47.687761,-122.38487,1402531200,2014,6,12,2011,598999.9998604885
4,2.25,2180,7297,2.0,0,0,3,2180,0,1984,7.959105364,47.622542,-122.04421,1402531200,2014,6,12,1984,610749.999941049
2,1.0,1430,3000,1.5,0,0,3,1300,130,1929,7.860571659,47.63281,-122.288511,1402531200,2014,6,12,1929,620000.0000727078
3,2.5,2480,5137,2.0,0,0,3,2480,0,2000,7.05108932,47.68099,-122.120531,1402531200,2014,6,12,2000,641633.3332437781
4,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,7.093282323,47.685746,-122.281589,1402531200,2014,6,12,1985,656499.9999639529
3,3.0,2340,2970,2.0,0,0,5,2160,180,1925,7.985237101,47.678255,-122.338152,1402531200,2014,6,12,1925,659999.9999648182
3,2.5,2050,6420,1.0,0,3,3,1730,320,1956,6.721661039,47.574245,-122.400222,1402531200,2014,6,12,2001,670000.0000457474
3,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,6.807610925,47.536464,-122.394409,1402531200,2014,6,12,1952,678499.9999738062
3,2.5,2570,3600,2.5,0,0,3,2570,0,2007,6.729713391,47.557085,-122.007748,1402531200,2014,6,12,2007,680000.0000837328
4,2.5,2683,40386,2.0,0,0,4,2683,0,1987,7.139303311,47.68099,-122.120531,1402531200,2014,6,12,1987,681965.7811104001
4,2.5,3280,27441,2.0,0,0,3,3280,0,1996,6.591459912,47.669256,-122.008454,1402531200,2014,6,12,1996,699000.0000545519
3,2.75,1900,6400,1.0,0,0,5,1410,490,1942,7.086835666,47.659861,-122.284977,1402531200,2014,6,12,1942,706000.0000093929
3,1.75,2110,11250,1.0,0,0,4,2110,0,1961,7.559475202,47.567779,-122.232795,1402531200,2014,6,12,2001,742999.9999320777
3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,7.373817803,47.669256,-122.008454,1402531200,2014,6,12,1989,784000.0005544231
4,2.5,3010,6100,2.0,0,0,3,3010,0,2005,7.075479732,47.68099,-122.120531,1402531200,2014,6,12,2005,789500.0000855979
4,3.25,2420,4000,1.5,0,0,5,1870,550,1911,6.274157942,47.659861,-122.284977,1402531200,2014,6,12,1984,789999.9999406127
3,2.0,2420,17859,1.0,0,1,5,1500,920,1979,6.309126694,47.715769,-122.213748,1402531200,2014,6,12,1979,795000.0000162113
3,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,7.940920043,47.391319,-122.314971,1402531200,2014,6,12,1977,835000.0001621884
4,3.25,3960,7012,2.0,0,0,3,3960,0,2005,7.812161021,47.586092,-122.037436,1402531200,2014,6,12,2005,860000.0001534142
4,2.25,2460,44431,1.0,0,0,4,2460,0,1957,7.714732732,47.613825,-122.144365,1402531200,2014,6,12,2001,900000.0001081238
4,2.5,2370,10858,2.0,0,0,3,2370,0,2003,7.735602783,47.618337,-122.205341,1402531200,2014,6,12,2003,1034499.9999617224
4,2.5,3270,35445,2.0,0,0,3,3270,0,1989,6.939606642,47.557627,-122.151005,1402531200,2014,6,12,1989,1069999.9998372244
0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,6.339779087,47.63714,-122.321891,1402531200,2014,6,12,2009,1095000.000076566
4,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,6.545239289,47.685746,-122.281589,1402531200,2014,6,12,1985,1183999.9998992851
4,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,6.478565083,47.622542,-122.04421,1402531200,2014,6,12,1991,1228000.0000569017
5,4.0,4410,14380,2.0,0,0,3,4410,0,2006,6.461017285,47.68099,-122.120531,1402531200,2014,6,12,2006,1240000.000067715
4,3.75,4030,10800,2.0,0,0,3,4030,0,2006,7.74395201,47.675982,-122.193578,1402531200,2014,6,12,2006,1484999.9998544457
3,1.0,1270,6405,1.5,0,0,3,1270,0,1944,7.630618042,47.499387,-122.243852,1402617600,2014,6,13,1944,152999.99996141982
3,1.0,1290,6566,1.0,0,0,5,1290,0,1976,7.736457736,47.311491,-122.36281,1402617600,2014,6,13,1976,204999.99999057155
3,1.0,1340,11070,1.0,0,0,4,1340,0,1978,6.072642942,47.367214,-122.198051,1402617600,2014,6,13,2000,206135.00000351208
2,1.75,1440,5680,1.0,0,0,4,1440,0,1978,6.775455344,47.391319,-122.314971,1402617600,2014,6,13,2000,209999.9999976424
2,1.0,710,7200,1.0,0,0,3,710,0,1943,7.826933508,47.499387,-122.243852,1402617600,2014,6,13,2002,214999.99999031296
2,1.0,930,7550,1.0,0,0,3,930,0,1986,7.499570462,47.489569,-122.29996,1402617600,2014,6,13,1986,230000.00003325145
3,1.75,1900,8540,1.0,0,0,3,950,950,1980,7.972109093,47.489569,-122.29996,1402617600,2014,6,13,1980,235000.00002115537
4,2.5,1930,8660,1.0,0,0,3,1120,810,1981,6.83927637,47.310617,-122.263291,1402617600,2014,6,13,2013,250600.00004263484
4,1.75,1900,10588,1.0,0,0,5,1900,0,1958,6.049578785,47.308286,-122.216812,1402617600,2014,6,13,1958,264999.9999518899
3,1.75,1840,8601,1.0,0,0,3,920,920,1905,6.197309862,47.540246,-122.268545,1402617600,2014,6,13,2014,285000.00001461885
3,1.75,1180,13927,1.0,0,0,5,1180,0,1962,6.836917644,47.499429,-122.110157,1402617600,2014,6,13,1962,299000.0000335816
4,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,7.358479573,47.367214,-122.198051,1402617600,2014,6,13,1966,300000.0000058502
3,2.0,2020,8555,1.0,0,0,4,1220,800,1957,6.020183407,47.716513,-122.295829,1402617600,2014,6,13,2001,299999.99999055616
3,1.0,1280,8184,1.5,0,0,4,1280,0,1947,6.8415941,47.754413,-122.300477,1402617600,2014,6,13,1988,304000.0000027789
3,1.5,1210,5240,1.0,0,0,4,610,600,1983,6.10197021,47.544034,-122.349874,1402617600,2014,6,13,1983,305000.0000599565
4,2.5,1880,7965,2.0,0,0,3,1880,0,2000,7.583687382,47.419378,-121.958008,1402617600,2014,6,13,2000,324899.9999908215
3,2.5,2070,8337,2.0,0,0,3,2070,0,1997,7.078692985,47.367214,-122.198051,1402617600,2014,6,13,1997,324999.9999715238
3,2.5,1070,1155,2.0,0,0,3,720,350,2005,7.879567752,47.574245,-122.400222,1402617600,2014,6,13,2005,330000.0000043773
2,1.5,1800,26615,1.0,0,0,5,1240,560,1987,6.97969297,47.287074,-122.113839,1402617600,2014,6,13,1987,344999.99997166154
3,1.75,1820,9545,1.0,0,0,3,1230,590,1976,6.595214542,47.754413,-122.300477,1402617600,2014,6,13,1976,349999.99993859825
3,1.5,1650,9957,1.0,0,0,4,1100,550,1961,6.988117538,47.716513,-122.295829,1402617600,2014,6,13,2001,369500.0000062658
4,2.5,2220,5338,2.0,0,0,3,2220,0,2001,7.616932366,47.499429,-122.110157,1402617600,2014,6,13,2001,370000.0000539692
3,2.25,1410,1287,2.0,0,0,3,1290,120,2005,7.703643408,47.493732,-121.998724,1402617600,2014,6,13,2005,379500.0000130825
4,2.5,2540,6365,2.0,0,0,3,1870,670,2000,7.636766097,47.446982,-122.201521,1402617600,2014,6,13,2000,379999.9999775122
3,2.25,1920,4833,1.0,0,0,4,1060,860,1921,6.739705932,47.740485,-122.342826,1402617600,2014,6,13,1921,385000.0000101113
4,2.5,2050,5276,2.0,0,0,3,2050,0,2006,6.331442053,47.499429,-122.110157,1402617600,2014,6,13,2006,384999.99996110663
4,2.5,1750,4779,2.0,0,0,3,1750,0,2009,6.91382023,47.755665,-122.248061,1402617600,2014,6,13,2009,415499.9999200735
4,2.5,2690,7947,2.0,0,0,3,2690,0,1993,6.293896117,47.442737,-122.123973,1402617600,2014,6,13,1993,418999.99992304447
3,2.0,1910,5040,1.5,0,0,3,1910,0,1971,6.87698825,47.622542,-122.04421,1402617600,2014,6,13,1971,429999.9999638321
3,1.75,1500,8173,1.0,0,0,3,1500,0,1997,7.863757686,47.715769,-122.213748,1402617600,2014,6,13,1997,434999.99991368025
4,2.25,2010,7575,1.0,0,0,3,1220,790,1974,6.830809562,47.715769,-122.213748,1402617600,2014,6,13,1974,440000.00000399374
4,2.25,2630,39000,2.0,0,0,3,2630,0,1979,6.415767957,47.367737,-122.117029,1402617600,2014,6,13,2014,454000.00014535314
3,1.75,1850,6869,1.0,0,2,5,1100,750,1919,7.454060744,47.451576,-122.352986,1402617600,2014,6,13,1934,459949.999937064
3,2.25,1580,12177,1.0,0,0,3,1200,380,1981,6.573023421,47.622542,-122.04421,1402617600,2014,6,13,2013,474999.9999584154
3,2.5,1580,6065,2.0,0,0,3,1580,0,1985,7.34214772,47.557085,-122.007748,1402617600,2014,6,13,1985,484999.9999622292
3,1.75,1760,12874,1.0,0,0,4,1230,530,1967,6.40007866,47.614533,-122.168798,1402617600,2014,6,13,1967,497333.33333395165
3,1.0,1830,3000,1.5,0,0,3,1430,400,1926,7.47377731,47.678255,-122.338152,1402617600,2014,6,13,2003,499950.0000148141
4,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,6.617355921,47.555647,-122.37959,1402617600,2014,6,13,1958,512999.99998154625
3,1.0,1540,3399,1.5,0,0,3,1200,340,1926,7.144742885,47.687761,-122.38487,1402617600,2014,6,13,2003,530099.9999392701
5,3.0,3610,9775,2.0,0,0,3,3610,0,2003,7.46237975,47.419378,-121.958008,1402617600,2014,6,13,2003,540000.0000483071
3,1.75,1640,7437,1.0,0,0,3,1090,550,1948,6.054676821,47.555647,-122.37959,1402617600,2014,6,13,1994,556000.0000153646
3,3.0,1384,1287,2.0,0,0,3,1144,240,2006,7.974620121,47.63714,-122.321891,1402617600,2014,6,13,2006,575000.0000382477
3,2.5,2040,4627,2.0,0,0,3,2040,0,1992,6.482409428,47.68099,-122.120531,1402617600,2014,6,13,1992,579999.9999820497
3,1.0,1870,2807,1.5,0,0,4,1580,290,1927,6.670844272,47.667527,-122.377551,1402617600,2014,6,13,1927,584999.9999130839
4,3.0,2440,9600,2.0,0,0,5,2440,0,1961,6.878232589,47.715769,-122.213748,1402617600,2014,6,13,1961,588999.9999032301
3,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,6.36097247,47.574245,-122.400222,1402617600,2014,6,13,1968,588999.999986441
4,2.5,2010,7972,2.0,0,0,4,2010,0,1989,6.032555952,47.557085,-122.007748,1402617600,2014,6,13,1989,590000.0000254915
3,1.75,2350,20820,1.0,0,0,4,1800,550,1978,7.308365976,47.622542,-122.04421,1402617600,2014,6,13,2000,614999.9999001329
5,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,6.697977664,47.760785,-122.130531,1402617600,2014,6,13,1975,622499.9999784667
4,2.5,2790,43091,2.0,0,0,4,2790,0,1989,6.581146498,47.752379,-122.060283,1402617600,2014,6,13,1989,665000.0000769056
4,2.75,3650,48351,1.5,0,0,4,3650,0,1978,6.628300107,47.752379,-122.060283,1402617600,2014,6,13,2000,696999.9999738502
3,2.0,2910,6600,2.0,0,0,4,1920,990,1900,7.635898019,47.540246,-122.268545,1402617600,2014,6,13,1988,718500.0000907461
5,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,7.978469799,47.613825,-122.144365,1402617600,2014,6,13,1968,724999.9998817715
3,2.5,2300,3060,1.5,0,0,3,1510,790,1930,7.680283496,47.685746,-122.281589,1402617600,2014,6,13,2002,738190.8571743964
4,2.5,2420,10285,1.0,0,4,3,1700,720,1958,6.12460304,47.500058,-122.357848,1402617600,2014,6,13,2004,760000.000020819
4,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,7.42362062,47.651371,-122.407349,1402617600,2014,6,13,1969,775000.0000803398
4,3.5,3200,3250,2.0,0,0,3,2670,530,2007,6.014951772,47.557085,-122.007748,1402617600,2014,6,13,2007,795000.0000281178
3,2.5,2860,4442,2.0,0,0,3,2860,0,2000,7.46295736,47.651371,-122.407349,1402617600,2014,6,13,2000,798999.999886504
3,1.75,1980,13503,1.0,0,2,4,1320,660,1952,6.887860016,47.605797,-122.099118,1402617600,2014,6,13,1952,810000.0000311583
5,3.5,2320,4960,2.0,0,0,5,1720,600,1926,6.98716112,47.678255,-122.338152,1402617600,2014,6,13,1926,822499.9999776918
4,2.5,4120,22370,2.0,0,0,3,4120,0,1997,6.220723164,47.622542,-122.04421,1402617600,2014,6,13,1997,862999.9999461184
4,2.5,3670,54450,2.0,0,0,3,3670,0,1999,6.950395165,47.622542,-122.04421,1402617600,2014,6,13,1999,883000.0001775299
4,2.25,2770,13500,2.0,0,0,3,2770,0,1974,7.888114562,47.567779,-122.232795,1402617600,2014,6,13,1974,890000.0002018254
5,2.5,2350,4000,2.0,0,0,3,2350,0,1993,7.773003266,47.63281,-122.288511,1402617600,2014,6,13,1993,909999.9999305536
4,2.5,3770,35081,2.0,0,0,3,3770,0,1989,7.088412539,47.669256,-122.008454,1402617600,2014,6,13,1989,949999.999812654
